Student_ID,Student Domain
7664102,Technical
78666655,Technical
78657963,Non-Technical
7669857,Non-Technical
7701752,Other
7695515,Technical
78664705,Non-Technical
7684570,Technical
7701379,Technical
78663047,Non-Technical
7671780,Non-Technical
7657515,Other
7677610,Technical
78662752,Technical
7660443,Technical
7658518,Other
7672007,Technical
7665626,Technical
7661870,Technical
78655280,Technical
7680152,Other
78657139,Management
7656906,Technical
7698050,Technical
78654670,Non-Technical
78664867,Other
78658057,Other
7695005,Other
7696404,Other
78665126,Technical
7688278,Other
78666285,Non-Technical
7703104,Technical
78657122,Technical
78658165,Non-Technical
78663787,Technical
7692852,Technical
7690411,Technical
7708438,Technical
7693267,Technical
78664047,Technical
7660395,Technical
7658690,Other
7705654,Technical
7688903,Technical
78658980,Management
7673029,Other
7665422,Non-Technical
78661593,Management
78658747,Technical
7701795,Management
7662803,Technical
7671541,Technical
78663498,Technical
7696390,Technical
7683634,Technical
7672344,Technical
7683380,Non-Technical
78655915,Technical
7686470,Finance
7659167,Technical
7679400,Technical
7678607,Technical
7664360,Technical
7674589,Technical
7656878,Finance
7707252,Technical
78663801,Technical
78665627,Finance
7665916,Technical
7673488,Non-Technical
7677640,Technical
7695101,Technical
7702128,Non-Technical
7673311,Other
7687574,Non-Technical
7708093,Technical
7680175,Non-Technical
7693126,Technical
7686027,Non-Technical
7679929,Non-Technical
7674014,Technical
7687622,Non-Technical
7686546,Technical
7698325,Technical
7679339,Technical
7699414,Technical
7688232,Management
7699772,Non-Technical
7698047,Non-Technical
7673194,Technical
78666057,Technical
7660313,Management
7695046,Technical
7691863,Technical
7699897,Technical
7659833,Finance
7701331,Management
7674306,Non-Technical
78658328,Non-Technical
78657278,Technical
7678057,Technical
7684803,Other
7669734,Technical
78655570,Non-Technical
78658897,Technical
7664098,Technical
78667023,Technical
7671953,Management
7687353,Technical
7673072,Non-Technical
78654939,Other
7659874,Technical
78662885,Other
7665088,Technical
7680809,Technical
7699184,Technical
7702009,Technical
7697458,Management
7667985,Technical
7707920,Technical
7682525,Non-Technical
7688981,Management
7686450,Non-Technical
7662515,Technical
7670618,Technical
7657025,Management
7695612,Management
7663989,Technical
7702891,Technical
7674397,Management
78655942,Technical
7706242,Management
78661550,Technical
7707304,Non-Technical
78656146,Management
7678430,Management
78666760,Non-Technical
7701995,Non-Technical
7702268,Technical
7676750,Non-Technical
7669037,Non-Technical
7682827,Technical
78660977,Non-Technical
78667282,Technical
7712077,Management
7655312,Other
7696598,Technical
7687867,Other
78656122,Technical
7701505,Technical
78658239,Management
7704668,Non-Technical
7701501,Technical
7694899,Technical
7704430,Other
7660765,Non-Technical
7706571,Management
7671648,Technical
7668645,Technical
7708162,Technical
78655885,Management
7661548,Other
7709172,Other
78662638,Technical
78663407,Technical
78667619,Other
78668637,Management
7675943,Management
7658494,Technical
7705384,Technical
7707245,Technical
7660413,Other
7685710,Technical
7683199,Management
78656100,Technical
7704748,Non-Technical
78667420,Technical
7682371,Management
7680635,Management
78655651,Management
7707003,Technical
7656651,Technical
7661653,Technical
7682701,Non-Technical
7659729,Technical
7692324,Technical
7687953,Technical
78667927,Technical
7671584,Technical
7695956,Technical
7667894,Technical
7703294,Non-Technical
7689579,Technical
7698789,Non-Technical
7697693,Non-Technical
7687103,Technical
7697725,Management
7707315,Technical
7687793,Technical
78662710,Technical
78666849,Technical
7679821,Technical
7710501,Other
7687872,Technical
7697005,Technical
7695782,Technical
7657801,Other
7658949,Technical
78665600,Non-Technical
7660159,Technical
7677845,Non-Technical
7654696,Technical
7664491,Technical
7661546,Other
7676305,Technical
7705777,Technical
7659687,Technical
7709756,Technical
78664794,Technical
7667855,Other
7671973,Management
7689805,Technical
7660739,Technical
78666384,Technical
7660626,Management
7666980,Technical
7701273,Non-Technical
7687296,Non-Technical
7675958,Management
7696371,Technical
7661557,Management
7691003,Technical
7680236,Other
7677571,Technical
7675616,Technical
7701108,Non-Technical
7708497,Technical
7687489,Non-Technical
7705729,Technical
7667375,Management
7687338,Technical
7684578,Technical
7673339,Technical
7705705,Technical
7708631,Technical
78662711,Technical
7704916,Management
7708933,Technical
78663012,Technical
7679096,Non-Technical
7675400,Management
7710265,Technical
7700658,Technical
78662052,Technical
78665366,Technical
7654493,Technical
7704483,Technical
7689756,Technical
7690045,Management
7668689,Management
7708926,Non-Technical
7673406,Technical
7712488,Management
78662904,Non-Technical
7681396,Technical
7655274,Technical
7679474,Other
7683991,Management
7670448,Technical
7658504,Technical
78665783,Non-Technical
7699245,Technical
78666622,Technical
7711939,Management
78660710,Technical
7710274,Technical
7683338,Technical
7705695,Other
7692671,Other
78666505,Management
7674254,Technical
7665296,Technical
7656434,Technical
78658831,Technical
7683652,Technical
7680904,Other
7689297,Other
7689873,Technical
7674516,Technical
7704467,Technical
7683419,Technical
78663441,Non-Technical
7706177,Other
7687691,Other
78655176,Technical
7683278,Non-Technical
7681758,Technical
7678774,Technical
7699117,Other
78666014,Technical
78665828,Other
7675226,Management
7670033,Non-Technical
7667538,Technical
7655012,Other
7683288,Technical
7681012,Other
7704755,Management
7691225,Technical
7668093,Management
7684042,Technical
7676294,Technical
78660764,Non-Technical
7668014,Non-Technical
78656242,Technical
7693236,Technical
78661554,Management
7673706,Technical
7669960,Management
7671783,Management
7690360,Management
7697557,Technical
7663086,Technical
7695529,Technical
7708553,Technical
78665442,Technical
7694018,Finance
7685302,Technical
78668226,Technical
7668306,Non-Technical
7683127,Non-Technical
7673324,Other
78660878,Technical
7689988,Technical
7660843,Technical
78656710,Technical
7664079,Technical
78654508,Technical
78667082,Technical
7689218,Management
7708350,Technical
7659449,Management
7693907,Management
7674470,Technical
7685693,Technical
7659088,Technical
7668169,Management
7701841,Management
78661882,Other
7661938,Technical
7661714,Non-Technical
7677238,Other
7676025,Technical
7678334,Other
7706443,Technical
7676363,Technical
7672586,Technical
7683266,Technical
78654868,Non-Technical
7687201,Management
7657495,Other
7668780,Technical
78659460,Technical
7670463,Technical
7700531,Technical
78662618,Finance
7676638,Other
7711221,Technical
7677642,Management
7689558,Non-Technical
7668668,Management
7657426,Other
7682365,Technical
7669379,Non-Technical
7662226,Technical
7661915,Technical
7669749,Technical
7675819,Management
7696019,Management
7660564,Management
7704628,Technical
7657977,Other
7676710,Non-Technical
7660835,Technical
7675829,Management
7681414,Technical
78666543,Technical
7712498,Non-Technical
7693500,Technical
7670805,Finance
7696231,Management
7681462,Management
7684111,Management
7705644,Technical
7680771,Non-Technical
7681003,Non-Technical
78666378,Technical
7675346,Technical
78659036,Technical
7675947,Technical
7687098,Non-Technical
7668680,Non-Technical
7666979,Non-Technical
7671695,Other
7704965,Other
7688850,Non-Technical
7697048,Management
78668684,Management
7683270,Management
78664028,Technical
78660127,Non-Technical
7704780,Non-Technical
7689943,Management
7658770,Technical
7674968,Technical
7655239,Technical
78667932,Other
7694648,Technical
7678814,Technical
7686453,Management
7710518,Technical
7658220,Technical
7683023,Management
7674622,Finance
7698854,Technical
7698834,Technical
7708416,Technical
78667227,Technical
7657174,Non-Technical
78659482,Technical
7684381,Technical
7706600,Technical
78662914,Technical
78654641,Technical
7708503,Technical
7654998,Non-Technical
7697900,Management
7705066,Management
7684502,Technical
78663668,Technical
7665693,Other
7695293,Technical
7675906,Technical
7690414,Non-Technical
7697209,Technical
7703978,Technical
7689527,Management
7676581,Technical
7706498,Technical
7691743,Technical
78661617,Management
7667613,Technical
7668313,Technical
7673115,Technical
7669052,Technical
7661126,Technical
78668003,Technical
78667051,Technical
7665630,Management
7690317,Non-Technical
78665055,Technical
7705203,Other
7706950,Technical
7659022,Other
7703572,Other
7696968,Technical
7705310,Management
78662938,Technical
78659578,Other
78668239,Management
7709905,Technical
7664112,Non-Technical
7657501,Non-Technical
7707550,Other
7700952,Other
7655399,Technical
7668781,Technical
7706906,Finance
7657373,Technical
7696481,Other
78666742,Management
78656208,Management
7683969,Technical
7661837,Technical
7703222,Technical
7694030,Management
7706488,Technical
78665510,Other
7696365,Technical
78657696,Other
7701180,Other
7702890,Technical
7711679,Management
7679471,Technical
7702525,Technical
7706896,Technical
78663125,Management
78654565,Other
7683684,Management
7699989,Other
7660568,Other
78664288,Non-Technical
78655966,Technical
78663272,Technical
7667339,Technical
78665680,Other
7687264,Technical
7658824,Non-Technical
78656274,Management
7659065,Technical
7705805,Technical
7676214,Technical
78662244,Management
7709007,Other
7688200,Management
7710031,Technical
7687493,Management
78660634,Other
7711412,Technical
7704360,Management
7672259,Technical
7682009,Other
78667958,Other
7711508,Other
78659788,Technical
7654471,Management
7682694,Management
7672231,Technical
7656414,Other
78655162,Technical
7704016,Technical
7694318,Non-Technical
7672522,Management
7673233,Other
7685393,Other
7657500,Non-Technical
7702203,Technical
7697986,Technical
7664735,Technical
7705128,Technical
78663007,Technical
7663497,Technical
7661911,Technical
7668356,Management
7709521,Technical
7692299,Management
7704110,Management
7688777,Technical
78660245,Management
7700601,Technical
7703163,Other
7697431,Management
7686897,Technical
7659288,Management
7686284,Management
78667739,Management
7707138,Technical
7678921,Technical
7664919,Other
7675143,Technical
7679485,Management
7694385,Technical
78662349,Management
7682481,Management
7706248,Technical
7655848,Management
7675842,Technical
7670429,Management
7679595,Other
7706567,Non-Technical
7655749,Technical
78659520,Technical
7662704,Technical
7695458,Other
7693371,Management
78668522,Management
78660172,Technical
7697105,Management
7660660,Management
7675462,Management
7710437,Management
7712144,Management
7682801,Technical
7692599,Technical
7672859,Other
7681382,Management
7686204,Technical
78661389,Management
7677809,Non-Technical
7684364,Management
78663676,Technical
7661349,Management
7704823,Technical
7706818,Management
7688396,Technical
7711520,Management
7712379,Other
7711737,Management
7660678,Technical
7678966,Management
7657008,Technical
7679287,Other
7675461,Management
7670446,Management
7672225,Other
7694650,Technical
7677254,Technical
78667313,Technical
7679476,Technical
7668514,Management
7696132,Technical
7690843,Other
7703672,Non-Technical
7701963,Technical
7689392,Other
7666127,Technical
7658409,Non-Technical
7662167,Technical
7670329,Other
78654544,Other
7676767,Technical
7680844,Technical
7670549,Non-Technical
7709836,Technical
7696458,Other
7701348,Other
78660508,Technical
7704165,Technical
7670932,Technical
7663858,Technical
7698401,Management
7663562,Other
78657968,Other
78660578,Non-Technical
7664946,Non-Technical
78668142,Technical
7704448,Other
7662806,Technical
7699386,Non-Technical
7682229,Other
7690652,Technical
7707090,Technical
78656386,Other
7671482,Technical
7677323,Other
7680548,Other
7657369,Other
7711035,Technical
7666690,Technical
7685932,Technical
7684092,Other
7707685,Other
7677330,Technical
7705143,Other
7700005,Technical
7674679,Technical
7690377,Technical
7697823,Other
7703744,Other
7655124,Technical
7691897,Other
7694742,Non-Technical
7664030,Other
78664310,Technical
7705869,Other
7665078,Other
7658415,Management
7698559,Technical
78665678,Other
78660197,Technical
7682195,Technical
78657541,Technical
7681968,Technical
7706502,Other
78663661,Other
7677339,Non-Technical
7700829,Other
78657392,Other
7672965,Other
7695115,Finance
7664747,Technical
78666316,Other
78657893,Technical
7705566,Other
7662410,Technical
7695580,Technical
7667398,Technical
7677696,Non-Technical
7695076,Other
7680586,Other
78662596,Technical
7706122,Technical
78662066,Non-Technical
7662631,Other
78660724,Technical
7664517,Technical
7707038,Management
78662548,Technical
7682138,Other
7687142,Other
7696118,Other
7686760,Technical
7659349,Other
78655332,Technical
7708674,Other
7688996,Technical
7658425,Technical
78664232,Other
78663128,Non-Technical
78657544,Other
7679659,Non-Technical
7704781,Other
7670464,Technical
78668643,Non-Technical
7667592,Other
7677049,Other
7708006,Non-Technical
78656974,Technical
7667733,Technical
7668222,Other
7687342,Other
7693485,Technical
78655543,Technical
7699704,Technical
78662011,Technical
78663358,Technical
78667944,Technical
78658348,Technical
7661607,Non-Technical
7711801,Technical
7654371,Technical
7669377,Management
78667018,Other
7660100,Other
7699132,Technical
7691197,Technical
7676923,Management
7698081,Technical
78658172,Technical
